"ClarityName","Months","busDays","actualDays","fte","Role","Team","Director","VP"
"Simona Morasca",2017-06-01,22,22,0.9,"Individual Contributor","General","Jesusa Shin","Harry Potter"
"Simona Morasca",2017-07-01,21,21,0.9,"Individual Contributor","General","Jesusa Shin","Harry Potter"
"Simona Morasca",2017-08-01,23,23,0.9,"Individual Contributor","General","Jesusa Shin","Harry Potter"
"Simona Morasca",2017-09-01,21,21,0.9,"Individual Contributor","General","Jesusa Shin","Harry Potter"
"Simona Morasca",2017-10-01,22,22,0.9,"Individual Contributor","General","Jesusa Shin","Harry Potter"
"Simona Morasca",2017-11-01,22,22,0.9,"Individual Contributor","General","Jesusa Shin","Harry Potter"
"Simona Morasca",2017-12-01,21,21,0.9,"Individual Contributor","General","Jesusa Shin","Harry Potter"
"Skye Norling",2015-01-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-02-01,20,20,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-03-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-04-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-05-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-06-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-07-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-08-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-09-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-10-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-11-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2015-12-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-01-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-02-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-03-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-04-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-05-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-06-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-07-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-08-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-09-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-10-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-11-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2016-12-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-01-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-02-01,20,20,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-03-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-04-01,20,20,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-05-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-06-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-07-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-08-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-09-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-10-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-11-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Skye Norling",2017-12-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Solange Shinko",2015-01-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-02-01,20,20,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-03-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-04-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-05-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-06-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-07-01,23,23,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-08-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-09-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-10-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-11-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2015-12-01,23,23,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-01-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-02-01,21,21,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-03-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-04-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-05-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-06-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-07-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-08-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-09-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-10-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-11-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2016-12-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-01-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-02-01,20,20,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-03-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-04-01,20,20,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-05-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-06-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-07-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-08-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-09-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-10-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-11-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Solange Shinko",2017-12-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Sonia Sunley",2015-01-01,22,22,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-02-01,20,20,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-03-01,22,22,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-04-01,22,22,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-05-01,21,21,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-06-01,22,22,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-07-01,23,23,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-08-01,21,21,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-09-01,22,22,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-10-01,22,22,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-11-01,21,21,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2015-12-01,23,23,1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Sonia Sunley",2016-01-01,21,2,0.1,"Individual Contributor","Business Intelligence","Jesusa Shin","Harry Potter"
"Staci Schmaltz",2015-10-01,22,11,0.5,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2015-11-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2015-12-01,23,23,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-01-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-02-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-03-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-04-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-05-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-06-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-07-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-08-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-09-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-10-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-11-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2016-12-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-01-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-02-01,20,20,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-03-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-04-01,20,20,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-05-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-06-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-07-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-08-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-09-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-10-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-11-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Staci Schmaltz",2017-12-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Stephaine Vinning",2015-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-03-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-04-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-05-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-07-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-08-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-11-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2015-12-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-01-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-02-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-04-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-05-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-10-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2016-12-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-04-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-05-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-09-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephaine Vinning",2017-12-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Stephen Emigh",2015-01-01,22,22,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-02-01,20,20,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-03-01,22,22,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-04-01,22,22,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-05-01,21,21,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-06-01,22,22,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-07-01,23,23,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-08-01,21,21,1,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stephen Emigh",2015-09-01,22,17,0.77,"Individual Contributor","Cloud OPS","Jesusa Shin","Harry Potter"
"Stevie Westerbeck",2015-01-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Stevie Westerbeck",2015-02-01,20,20,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Stevie Westerbeck",2015-03-01,22,22,1,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Stevie Westerbeck",2015-04-01,22,12,0.55,"Individual Contributor","FA/AR","Leonardo Dicaprio","Harry Potter"
"Stewart Carmichael",2015-02-01,20,20,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-03-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-04-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-05-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-06-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-07-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-08-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-09-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-10-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-11-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2015-12-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-01-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-02-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-03-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-04-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-05-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-06-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-07-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-08-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-09-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-10-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-11-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2016-12-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-01-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-02-01,20,20,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-03-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-04-01,20,20,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-05-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-06-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-07-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-08-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-09-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-10-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-11-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Stewart Carmichael",2017-12-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Sue Kownacki",2015-01-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sue Kownacki",2015-02-01,20,20,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sue Kownacki",2015-03-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sue Kownacki",2015-04-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sue Kownacki",2015-05-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sue Kownacki",2015-06-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sue Kownacki",2015-07-01,23,23,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Susan Vittorini",2015-01-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-02-01,20,20,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-03-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-04-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-05-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-06-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-07-01,23,23,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-08-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-09-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-10-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-11-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2015-12-01,23,23,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-01-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-02-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-03-01,23,23,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-04-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-05-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-06-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-07-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-08-01,23,23,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-09-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-10-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-11-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2016-12-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-01-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-02-01,20,20,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-03-01,23,23,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-04-01,20,20,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-05-01,23,23,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-06-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-07-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-08-01,23,23,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-09-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-10-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-11-01,22,22,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Susan Vittorini",2017-12-01,21,21,1,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Sylvia Cousey",2015-01-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-02-01,20,20,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-03-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-04-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-05-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-06-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-07-01,23,23,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-08-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-09-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
